,book_id,title,author,average_rating,genre,description,url,image_url
1467,161099,"Good Night, Mr. Tom",Michelle Magorian,4.28,Historical,"London is poised on the brink of World War II. Timid, scrawny Willie Beech -- the abused child of a single mother -- is evacuated to the English countryside. At first, he is terrified of everything, of the country sounds and sights, even of Mr. Tom, the gruff, kindly old man who has taken him in. But gradually Willie forgets the hate and despair of his past. He learns to l
London is poised on the brink of World War II. Timid, scrawny Willie Beech -- the abused child of a single mother -- is evacuated to the English countryside. At first, he is terrified of everything, of the country sounds and sights, even of Mr. Tom, the gruff, kindly old man who has taken him in. But gradually Willie forgets the hate and despair of his past. He learns to love a world he never knew existed, a world of friendship and affection in which harsh words and daily beatings have no place. Then a telegram comes. Willie must return to his mother in London. When weeks pass by with no word from Willie, Mr. Tom sets out for London to look for the young boy he has come to love as a son.
...more",https://www.goodreads.com/book/show/161099.Good_Night_Mr_Tom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282757902l/161099.jpg
1468,55760968,The Mustachioed Woman of Shanghai,Isham Cook,4.33,Drama,"Want to know what's really going on with relationships in China today? It is the Shanghai of courtesans and concubines, danger and decadence, updated to 2020. American expat author Isham Cook has disappeared. His last known history is chronicled by an exotic woman who seems right out of 1930s Shanghai herself, Marguerite, a mustachioed Afghan-American who weaves Persian ru
Want to know what's really going on with relationships in China today? It is the Shanghai of courtesans and concubines, danger and decadence, updated to 2020. American expat author Isham Cook has disappeared. His last known history is chronicled by an exotic woman who seems right out of 1930s Shanghai herself, Marguerite, a mustachioed Afghan-American who weaves Persian rugs and deals in psychedelics. As she tells it, Isham's story all began with Luna, a beguiling but troubled Chinese woman who happens to have a mustache herself. Also vying for Isham's affection is the charismatic Kitty, who conspires to entrap him in a cyberweb of obsession and betrayal.Fans of Cook's fiction will recognize in this psychological thriller set in modern China his signature world of startling plot turns in an unsettling yet compelling landscape of ideas.
...more",https://www.goodreads.com/book/show/55760968-the-mustachioed-woman-of-shanghai,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603515348l/55760968._SY475_.jpg
1469,18373829,Revenge,O.L. Ramos,4.25,Young Adult,"If the world you lived in was someday revealed to be nothing but a lie, would you really want the truth? Elizabeth McBeth did, and she's paid the price for it...After almost 10 years since Liz's mother was taken from her, Liz finally found her mother, Mary. But Mary has been forever changed, something that Liz will have to accept. The beginning of happier times, one would 
If the world you lived in was someday revealed to be nothing but a lie, would you really want the truth? Elizabeth McBeth did, and she's paid the price for it...After almost 10 years since Liz's mother was taken from her, Liz finally found her mother, Mary. But Mary has been forever changed, something that Liz will have to accept. The beginning of happier times, one would think...The conspiracy has been exposed; Liz, Vincent, Mary and Michael had all thought that the vampire plot had been destroyed. They should have never underestimated Klein. Klein has reinforced his armies, splitting the entire vampire species with the question... is Klein the vampiric messiah? Unfortunately for the heroes and the world itself, Klein has set in motion a plan that will destroy the world and recreate it in his own image.Will the group be able to defeat Klein and restore the balance to nature? Or are they already doomed?
...more",https://www.goodreads.com/book/show/18373829-revenge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377449403l/18373829.jpg
1470,2247142,The Talented Mr. Ripley,Patricia Highsmith,3.92,Fiction,"Since his debut in 1955, Tom Ripley has evolved into the ultimate bad boy sociopath, influencing countless novelists and filmmakers. In this first novel, we are introduced to suave, handsome Tom Ripley: a young striver, newly arrived in the heady world of Manhattan in the 1950s. A product of a broken home, branded a ""sissy"" by his dismissive Aunt Dottie, Ripley becomes ena
Since his debut in 1955, Tom Ripley has evolved into the ultimate bad boy sociopath, influencing countless novelists and filmmakers. In this first novel, we are introduced to suave, handsome Tom Ripley: a young striver, newly arrived in the heady world of Manhattan in the 1950s. A product of a broken home, branded a ""sissy"" by his dismissive Aunt Dottie, Ripley becomes enamored of the moneyed world of his new friend, Dickie Greenleaf. This fondness turns obsessive when Ripley is sent to Italy to bring back his libertine pal but grows enraged by Dickie's ambivalent feelings for Marge, a charming American dilettante. A dark reworking of Henry James's The Ambassadors, The Talented Mr. Ripley—is up to his tricks in a 90s film and also Rene Clement's 60s film, ""Purple Noon.""
...more",https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634841836l/2247142._SY475_.jpg
1471,37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,4.38,Nonfiction,"The full inside story of the breathtaking rise and shocking collapse of a multibillion-dollar startup, by the prize-winning journalist who first broke the story and pursued it to the end in the face of pressure and threats from the CEO and her lawyers.In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the female Steve Jobs: a brilliant Stanford dropout w
The full inside story of the breathtaking rise and shocking collapse of a multibillion-dollar startup, by the prize-winning journalist who first broke the story and pursued it to the end in the face of pressure and threats from the CEO and her lawyers.In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the female Steve Jobs: a brilliant Stanford dropout whose startup ""unicorn"" promised to revolutionize the medical industry with a machine that would make blood tests significantly faster and easier. Backed by investors such as Larry Ellison and Tim Draper, Theranos sold shares in a fundraising round that valued the company at $9 billion, putting Holmes's worth at an estimated $4.7 billion. There was just one problem: The technology didn't work.For years, Holmes had been misleading investors, FDA officials, and her own employees. When Carreyrou, working at The Wall Street Journal, got a tip from a former Theranos employee and started asking questions, both Carreyrou and the Journal were threatened with lawsuits. Undaunted, the newspaper ran the first of dozens of Theranos articles in late 2015. By early 2017, the company's value was zero and Holmes faced potential legal action from the government and her investors. Here is the riveting story of the biggest corporate fraud since Enron, a disturbing cautionary tale set amid the bold promises and gold-rush frenzy of Silicon Valley.
...more",https://www.goodreads.com/book/show/37976541-bad-blood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556268702l/37976541.jpg
1472,28634,Immortality,Milan Kundera,4.14,Fiction,"This breathtaking, reverberating survey of human nature finds Kundera still attempting to work out the meaning of life, without losing his acute sense of humour. It is one of those great unclassifiable masterpieces that appear once every twenty years or so.'It will make you cleverer, maybe even a better lover. Not many novels can do that.' Nicholas Lezard, GQ
This breathtaking, reverberating survey of human nature finds Kundera still attempting to work out the meaning of life, without losing his acute sense of humour. It is one of those great unclassifiable masterpieces that appear once every twenty years or so.'It will make you cleverer, maybe even a better lover. Not many novels can do that.' Nicholas Lezard, GQ
...more",https://www.goodreads.com/book/show/28634.Immortality,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388507539l/28634.jpg
1473,51721126,Passionate Intention,Belinda Vale,4.46,Fiction,"Robbie lives in London with his parents. His mother is a recovering alcoholic who one day meets a lovely young woman, Anna, in a nearby park. After a friendly chat, she invites Anna back home for tea and when Robbie comes back from work, he meets her. The two are instantly attracted to each other.Anna is a Swiss national and has been working as an au pair in London, but he
Robbie lives in London with his parents. His mother is a recovering alcoholic who one day meets a lovely young woman, Anna, in a nearby park. After a friendly chat, she invites Anna back home for tea and when Robbie comes back from work, he meets her. The two are instantly attracted to each other.Anna is a Swiss national and has been working as an au pair in London, but her contract is shortly to come to an end. The pair are distraught about having to part after only just having found one another, so it is agreed Robbie will visit Anna in Basel, her home town, where she lives with her sister Evelyn and Evelyn's boyfriend, the charming Frenchman, Marcel.After Robbie's first visit to Switzerland it becomes clear to the couple that they cannot bear to be apart and so Robbie arranges to get a job working at a major pharmaceutical company in Basel.But no one can foresee the consequences of this choice; and none of the happy family can know what will eventually happen.A gripping tale of love, companionship and commitment is set against a backdrop of jealous fixation as a colleague of Robbie's forms a dangerous obsession with him.Where will it all lead?
...more",https://www.goodreads.com/book/show/51721126-passionate-intention,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582623201l/51721126._SY475_.jpg
1474,50365,A Suitable Boy,Vikram Seth,4.12,Fiction,"Vikram Seth's novel is, at its core, a love story: Lata and her mother, Mrs. Rupa Mehra, are both trying to find—through love or through exacting maternal appraisal—a suitable boy for Lata to marry. Set in the early 1950s, in an India newly independent and struggling through a time of crisis, A Suitable Boy takes us into the richly imagined world of four large extended fam
Vikram Seth's novel is, at its core, a love story: Lata and her mother, Mrs. Rupa Mehra, are both trying to find—through love or through exacting maternal appraisal—a suitable boy for Lata to marry. Set in the early 1950s, in an India newly independent and struggling through a time of crisis, A Suitable Boy takes us into the richly imagined world of four large extended families and spins a compulsively readable tale of their lives and loves. A sweeping panoramic portrait of a complex, multiethnic society in flux, A Suitable Boy remains the story of ordinary people caught up in a web of love and ambition, humor and sadness, prejudice and reconciliation, the most delicate social etiquette and the most appalling violence.
...more",https://www.goodreads.com/book/show/50365.A_Suitable_Boy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329421639l/50365.jpg
1475,42941607,Hairspray and Lighter,J. Jupes,4.51,Contemporary,"All Detective Eckerly wanted to do that day was place a bet on a horse. He didn't expect Darlene Johnson to walk into his office with her chocolate box. And certainly didn't expect what followed. . Book One of the Detectives That Don't Fit Series.
All Detective Eckerly wanted to do that day was place a bet on a horse. He didn't expect Darlene Johnson to walk into his office with her chocolate box. And certainly didn't expect what followed. . Book One of the Detectives That Don't Fit Series.
...more",https://www.goodreads.com/book/show/42941607-hairspray-and-lighter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544031544l/42941607._SX318_.jpg
1476,233711,Father and I Were Ranchers,Ralph Moody,4.19,Classics,"Ralph was eight years old in 1906 when his family moved from New Hampshire to a Colorado ranch. Through his eyes, the pleasures and perils of ranching in the early twentieth century are experienced... auctions and roundups, family picnics, irrigation wars, tornadoes and wind storms all give authentic color to Little Britches. So do wonderfully told adventures, which equip 
Ralph was eight years old in 1906 when his family moved from New Hampshire to a Colorado ranch. Through his eyes, the pleasures and perils of ranching in the early twentieth century are experienced... auctions and roundups, family picnics, irrigation wars, tornadoes and wind storms all give authentic color to Little Britches. So do wonderfully told adventures, which equip Ralph to take his father's place when it becomes necessary.Newly republished in a hardcover edition with a 1950s cover, jacket and pictorial endpages. Interior illustrations by Edward Shenton.
...more",https://www.goodreads.com/book/show/233711.Father_and_I_Were_Ranchers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389668339l/233711.jpg
1477,17333230,The Luminaries,Eleanor Catton,3.72,Fiction,"Librarian's note: An alternate cover edition can be found hereIt is 1866, and young Walter Moody has come to make his fortune upon the New Zealand goldfields. On the stormy night of his arrival, he stumbles across a tense gathering of twelve local men who have met in secret to discuss a series of unexplained events: A wealthy man has vanished, a prostitute has tried to end
Librarian's note: An alternate cover edition can be found hereIt is 1866, and young Walter Moody has come to make his fortune upon the New Zealand goldfields. On the stormy night of his arrival, he stumbles across a tense gathering of twelve local men who have met in secret to discuss a series of unexplained events: A wealthy man has vanished, a prostitute has tried to end her life, and an enormous fortune has been discovered in the home of a luckless drunk. Moody is soon drawn into the mystery: a network of fates and fortunes that is as complex and exquisitely ornate as the night sky. Richly evoking a mid-nineteenth-century world of shipping, banking, and gold rush boom and bust, The Luminaries is a brilliantly constructed, fiendishly clever ghost story and a gripping page-turner.
...more",https://www.goodreads.com/book/show/17333230-the-luminaries,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410524246l/17333230.jpg
1478,52207317,Heart of a Warrior Angel,Lali A. Love ™️,4.41,Book Club,"TRIGGER WARNINGAward winning Author Lali A. Love provides a supernatural thriller of metaphysical and visionary fantasy with her own revolutionary philosophy and unique narrative skills to produce this emotionally invoking, heart-wrenching and gripping tale of a family's rise from poverty, oppression and abuse. Lilac Noble must face the traumatic experiences of her childho
TRIGGER WARNINGAward winning Author Lali A. Love provides a supernatural thriller of metaphysical and visionary fantasy with her own revolutionary philosophy and unique narrative skills to produce this emotionally invoking, heart-wrenching and gripping tale of a family's rise from poverty, oppression and abuse. Lilac Noble must face the traumatic experiences of her childhood before she can conquer the dark entities that have wreaked havoc on her family. On this epic journey, Lilac undergoes the destructive process of spiritual enlightenment in order to lift the veil of darkness and shame that has obscured her youth. As Lilac unlocks painful memories of abuse, suppressed in her subconscious from years of fear-based conditioning, she uncovers menacing secrets feeding the evil within her generational bloodline. In an attempt to vanquish the sinister energies, Lilac finds the courage to discover her inner truth, vulnerability, and authenticity, as she awakens her divine light and overcomes her debilitating fears of the past. Lilac's unconditional love for her family guides her through her process of healing and transformation, fuelling her instinct for survival and her burning desire to illuminate the world. Spanning two continents and three generations, this inspirational novel portrays the best and worst of humanity and shows how the ""tiniest spark of light can overcome the darkness of any magnitude,"" through forgiveness, compassion, and the most powerful force in the universe – Love.
...more",https://www.goodreads.com/book/show/52207317-heart-of-a-warrior-angel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560935052l/52207317._SX318_SY475_.jpg
1479,27406704,Britt-Marie Was Here,Fredrik Backman,4.05,Fiction,"Britt-Marie can’t stand mess. A disorganized cutlery drawer ranks high on her list of unforgivable sins. She is not one to judge others—no matter how ill-mannered, unkempt, or morally suspect they might be. It’s just that sometimes people interpret her helpful suggestions as criticisms, which is certainly not her intention. But hidden inside the socially awkward, fussy bus
Britt-Marie can’t stand mess. A disorganized cutlery drawer ranks high on her list of unforgivable sins. She is not one to judge others—no matter how ill-mannered, unkempt, or morally suspect they might be. It’s just that sometimes people interpret her helpful suggestions as criticisms, which is certainly not her intention. But hidden inside the socially awkward, fussy busybody is a woman who has more imagination, bigger dreams, and a warmer heart that anyone around her realizes.When Britt-Marie walks out on her cheating husband and has to fend for herself in the miserable backwater town of Borg—of which the kindest thing one can say is that it has a road going through it—she finds work as the caretaker of a soon-to-be demolished recreation center. The fastidious Britt-Marie soon finds herself being drawn into the daily doings of her fellow citizens, an odd assortment of miscreants, drunkards, layabouts. Most alarming of all, she’s given the impossible task of leading the supremely untalented children’s soccer team to victory. In this small town of misfits, can Britt-Marie find a place where she truly belongs?
...more",https://www.goodreads.com/book/show/27406704-britt-marie-was-here,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460442061l/27406704._SY475_.jpg
1480,33917107,On Tyranny: Twenty Lessons from the Twentieth Century,Timothy Snyder,4.18,Nonfiction,"A historian of fascism offers a guide for surviving and resisting America’s turn towards authoritarianism.On November 9th, millions of Americans woke up to the impossible: the election of Donald Trump as president. Against all predictions, one of the most-disliked presidential candidates in history had swept the electoral college, elevating a man with open contempt for dem
A historian of fascism offers a guide for surviving and resisting America’s turn towards authoritarianism.On November 9th, millions of Americans woke up to the impossible: the election of Donald Trump as president. Against all predictions, one of the most-disliked presidential candidates in history had swept the electoral college, elevating a man with open contempt for democratic norms and institutions to the height of power.Timothy Snyder is one of the most celebrated historians of the Holocaust. In his books Bloodlands and Black Earth, he has carefully dissected the events and values that enabled the rise of Hitler and Stalin and the execution of their catastrophic policies. With Twenty Lessons, Snyder draws from the darkest hours of the twentieth century to provide hope for the twenty-first. As he writes, “Americans are no wiser than the Europeans who saw democracy yield to fascism, Nazism and communism. Our one advantage is that we might learn from their experience.”Twenty Lessons is a call to arms and a guide to resistance, with invaluable ideas for how we can preserve our freedoms in the uncertain years to come.
...more",https://www.goodreads.com/book/show/33917107-on-tyranny,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484763736l/33917107.jpg
1481,152380,Mary Poppins,P.L. Travers,4.02,Classics,"By P.L. Travers, the author featured in the major motion picture, Saving Mr. Banks. From the moment Mary Poppins arrives at Number Seventeen Cherry-Tree Lane, everyday life at the Banks house is forever changed. It all starts when Mary Poppins is blown by the east wind onto the doorstep of the Banks house. She becomes a most unusual nanny to Jane, Michael, and the twins. W
By P.L. Travers, the author featured in the major motion picture, Saving Mr. Banks. From the moment Mary Poppins arrives at Number Seventeen Cherry-Tree Lane, everyday life at the Banks house is forever changed. It all starts when Mary Poppins is blown by the east wind onto the doorstep of the Banks house. She becomes a most unusual nanny to Jane, Michael, and the twins. Who else but Mary Poppins can slide up banisters, pull an entire armchair out of an empty carpetbag, and make a dose of medicine taste like delicious lime-juice cordial? A day with Mary Poppins is a day of magic and make-believe come to life!
...more",https://www.goodreads.com/book/show/152380.Mary_Poppins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327947805l/152380.jpg
1482,6101718,The Magicians,Lev Grossman,3.53,Fantasy,"A thrilling and original coming-of-age novel for adults about a young man practicing magic in the real world.Quentin Coldwater is brilliant but miserable. A senior in high school, he’s still secretly preoccupied with a series of fantasy novels he read as a child, set in a magical land called Fillory. Imagine his surprise when he finds himself unexpectedly admitted to a ver
A thrilling and original coming-of-age novel for adults about a young man practicing magic in the real world.Quentin Coldwater is brilliant but miserable. A senior in high school, he’s still secretly preoccupied with a series of fantasy novels he read as a child, set in a magical land called Fillory. Imagine his surprise when he finds himself unexpectedly admitted to a very secret, very exclusive college of magic in upstate New York, where he receives a thorough and rigorous education in the craft of modern sorcery. He also discovers all the other things people learn in college: friendship, love, sex, booze, and boredom. Something is missing, though. Magic doesn’t bring Quentin the happiness and adventure he dreamed it would. After graduation he and his friends make a stunning discovery: Fillory is real. But the land of Quentin’s fantasies turns out to be much darker and more dangerous than he could have imagined. His childhood dream becomes a nightmare with a shocking truth at its heart. At once psychologically piercing and magnificently absorbing, The Magicians boldly moves into uncharted literary territory, imagining magic as practiced by real people, with their capricious desires and volatile emotions. Lev Grossman creates an utterly original world in which good and evil aren’t black and white, love and sex aren’t simple or innocent, and power comes at a terrible price.
...more",https://www.goodreads.com/book/show/6101718-the-magicians,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313772941l/6101718.jpg
1483,35297265,Unwifeable: A Memoir,Mandy Stadtmiller,3.50,Autobiography,"Provocative, fearless, and dizzyingly uncensored, Mandy spills every secret she knows about dating, networking, comedy, celebrity, media, psychology, relationships, addiction, and the quest to find one’s true nature. She takes readers behind the scenes (and name names) as she relays her utterly addictive journey.Starting in 2005, Mandy picks up everything to move across th
Provocative, fearless, and dizzyingly uncensored, Mandy spills every secret she knows about dating, networking, comedy, celebrity, media, psychology, relationships, addiction, and the quest to find one’s true nature. She takes readers behind the scenes (and name names) as she relays her utterly addictive journey.Starting in 2005, Mandy picks up everything to move across the country to Manhattan, looking for a fresh start. She is newly divorced, thirty-years-old, with a dream job at the New York Post. She is ready to conquer the city, the industry, the world. But underneath the glitz and glamour, there is a darker side threatening to surface. The drug-fueled, never-ending party starts off as thrilling…but grows ever-terrifying. Too many blackout nights and scary decisions begin to add up. As she searches for the truth behind the façade, Mandy realizes that falling in love won’t fix her—until she learns to accept herself first.This is a true New York fairy tale brought to life—Sex and the City on acid. Perfect for when “you feel stuck in some way and wish to become unstuck” (Caroline Kepnes), you’all soon see why Unwifeable is one of the best reviewed, most beloved memoirs of the year.
...more",https://www.goodreads.com/book/show/35297265-unwifeable,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519613844l/35297265._SY475_.jpg
1484,867247,A Book of Five Rings: The Classic Guide to Strategy,Miyamoto Musashi,4.01,Philosophy,"'When you attain the Way of strategy, there will not be one thing you cannot see.'- Miyamoto Musashi, Book of Five RingsShortly before his death in 1645, the undefeated swordsman Miyamoto Musashi retreated to a cave to live as a hermit. There he wrote five scrolls describing the ""true principles"" required for victory in the martial arts and on the battlefield. Instead of r
'When you attain the Way of strategy, there will not be one thing you cannot see.'- Miyamoto Musashi, Book of Five RingsShortly before his death in 1645, the undefeated swordsman Miyamoto Musashi retreated to a cave to live as a hermit. There he wrote five scrolls describing the ""true principles"" required for victory in the martial arts and on the battlefield. Instead of relying on religion or theory, Musashi based his writings on his own experience, observation, and reason.
...more",https://www.goodreads.com/book/show/867247.A_Book_of_Five_Rings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440367630l/867247._SX318_.jpg
1485,40173,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,3.83,Humor,"When Chelsea Handler needs to get a few things off her chest, she appeals to a higher power - vodka. You would too if you found out that your boyfriend was having an affair with a Peekapoo or if you had to pretend to be honeymooning with your father in order to upgrade to first class. Welcome to Chelsea's world - a place where absurdity reigns supreme and a quick wit is th
When Chelsea Handler needs to get a few things off her chest, she appeals to a higher power - vodka. You would too if you found out that your boyfriend was having an affair with a Peekapoo or if you had to pretend to be honeymooning with your father in order to upgrade to first class. Welcome to Chelsea's world - a place where absurdity reigns supreme and a quick wit is the best line of defense.In this hilarious, deliciously skewed collection, Chelsea mines her past for stories about her family, relationships, and career that are at once singular and ridiculous. Whether she's convincing her third-grade class that she has been tapped to play Goldie Hawn's daughter in the sequel to Private Benjamin, deciding to be more egalitarian by dating a redhead, or looking out for a foulmouthed, rum-swilling little person who looks just like her... only smaller, Chelsea has a knack for getting herself into the most outrageous situations. Are You There, Vodka? It's Me, Chelsea showcases the candor and irresistible turns of phrase that have made her one of the freshest voices in comedy today.
...more",https://www.goodreads.com/book/show/40173.Are_You_There_Vodka_It_s_Me_Chelsea,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1215803088l/40173.jpg
1486,373755,"Absalom, Absalom!",William Faulkner,3.97,Classics,"Published in 1936, Absalom, Absalom! is considered by many to be William Faulkner's masterpiece. Although the novel's complex and fragmented structure poses considerable difficulty to readers, the book's literary merits place it squarely in the ranks of America's finest novels. The story concerns Thomas Sutpen, a poor man who finds wealth and then marries into a respectabl
Published in 1936, Absalom, Absalom! is considered by many to be William Faulkner's masterpiece. Although the novel's complex and fragmented structure poses considerable difficulty to readers, the book's literary merits place it squarely in the ranks of America's finest novels. The story concerns Thomas Sutpen, a poor man who finds wealth and then marries into a respectable family. His ambition and extreme need for control bring about his ruin and the ruin of his family. Sutpen's story is told by several narrators, allowing the reader to observe variations in the saga as it is recounted by different speakers. This unusual technique spotlights one of the novel's central questions: To what extent can people know the truth about the past?
...more",https://www.goodreads.com/book/show/373755.Absalom_Absalom_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388474680l/373755.jpg
1487,15980748,Kicker,R. Grey Hoover,4.16,Historical,"This is an alternate cover edition of isbn 9781477142. Based on actual experiences and official records from World War II, Kicker is a thrilling war novel of a man’s journey into hell. From the pleasant hills of Pennsylvania to the torrid jungles of Burma, Sam endures relentless enemy attacks against his unarmed aircraft while his family struggles with shortages and ration
This is an alternate cover edition of isbn 9781477142. Based on actual experiences and official records from World War II, Kicker is a thrilling war novel of a man’s journey into hell. From the pleasant hills of Pennsylvania to the torrid jungles of Burma, Sam endures relentless enemy attacks against his unarmed aircraft while his family struggles with shortages and rationing at home. This is the tale of ""the forgotten front"", the bloody, grueling campaign to push the Japanese out of Burma.Although Kicker is an epic work of historical fiction, this World War 2 thriller is based on official military aviation history records and the real experiences of United States veterans who fought in the China-Burma-India Theater (CBI) ""the forgotten front"". Through unforgettable scenes in Burmese skies filled with monsoon storms and enemy fighter planes, Kicker tells the story of the brave Army Air Corps soldiers who risked their lives in unarmed aircraft to drop supplies to Merrill's Marauders and over 750,000 allied soldiers fighting in the perilous jungles of Burma.In effort to keep Japanese forces occupied in China, the Allies flew unarmed supply missions over the treacherous Himalayan Mountains between India and China. Their route, known as The Hump, saw the loss of over 1500 airmen and 2000 planes due to endless attacks by Japanese Zeros and some of the world's worst flying conditions. The Hump became known as ""the skyway to hell"" and ""the aluminum trail"" from the large amount of aircraft wreckage strewn across the Himalayan slopes.Allied soldiers in the jungles of Burma fought everyday just to survive. They faced elite, fearless Japanese soldiers and man-eating beasts. The Allies were surrounded by poisonous snakes, insects, and plants. These brave men suffered through monsoon seasons, so wet and humid, their uniforms rotted off their bodies as they fought fanatical Kamikaze armies through jungle and swamplands.From the Forgotten Front to the Homefront, Kicker brings you the story of America's Greatest Generation through the eyes of the men and women who would be forever haunted by their experiences.Reviews from fans of Kicker:""I could not put this book down, as the story of Sam, the young volunteer and aspiring pilot, unfolds. The author delivers his story telling with a rich back drop of historical details reflecting a thoroughly researched knowledge of the subject matter."" Elray""Would recommend this not only to history buffs and WWII aficionados (like myself) but to any reader interested in being transported to another time and place, one that shaped all of our lives and fortunes today, worldwide."" W.M. Driscoll""What an interesting story! I learned so much about heroes not mentioned in history books."" Jacquie Rhoades""History made real through the telling of one soldier's story. This book made me miss my father and all of the stories he never told me."" Linda S. Browning""Hoover leaves nothing out. He shows the sacrifices made on the battle front, as well as sacrifices made on the home front."" Candi Silk
...more",https://www.goodreads.com/book/show/15980748-kicker,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354571802l/15980748.jpg
1488,5357,Skipping Christmas,John Grisham,3.51,Fiction,"Imagine a year without Christmas. No crowded shops, no corny office parties, no fruitcakes, no unwanted presents. That's just what Luther and Nora Krank have in mind when they decide that, just this once, they'll skip the holiday altogether. Theirs will be the only house on the street without a rooftop Frosty the snowman; they won't be hosting their annual Christmas Eve ba
Imagine a year without Christmas. No crowded shops, no corny office parties, no fruitcakes, no unwanted presents. That's just what Luther and Nora Krank have in mind when they decide that, just this once, they'll skip the holiday altogether. Theirs will be the only house on the street without a rooftop Frosty the snowman; they won't be hosting their annual Christmas Eve bash; they aren't even going to have a tree. They won't need one, because come December 25 they're setting sail on a Caribbean cruise. But, as this weary couple is about to discover, skipping Christmas brings enormous consequences - and isn't half as easy as they'd imagined.A classic tale for modern times, Skipping Christmas offers a hilarious look at the chaos and frenzy that has become part of our holiday tradition.
...more",https://www.goodreads.com/book/show/5357.Skipping_Christmas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347598629l/5357.jpg
1489,34103053,Kingdom of Embers,Tricia Copeland,4.32,Fantasy,"Her pale skin and weird diet make her a target at school. If only they knew the truth about her feeding habits…Seventeen-year-old Alena Scott is tired of pretending to be something she’s not. As an outlawed vampire-witch hybrid, she’s forced to abide by the oppressive secrecy imposed by her Vampire Chancellor mother. But she’ll have to ignore the rules when she comes face-
Her pale skin and weird diet make her a target at school. If only they knew the truth about her feeding habits…Seventeen-year-old Alena Scott is tired of pretending to be something she’s not. As an outlawed vampire-witch hybrid, she’s forced to abide by the oppressive secrecy imposed by her Vampire Chancellor mother. But she’ll have to ignore the rules when she comes face-to-face with a handsome, full-grown version of her childhood imaginary friend.Shocked that he recognizes her as his own pretend play pal, the two embark on a quest to solve the mystery of their fantasized companionship. And as they unravel their entwined destinies, Alena realizes she holds the key to a curse which could free them all—or condemn witchkind to eternal suffering.Can Alena and her impossibly familiar partner reverse an ancient spell before they’re sent to a mortal grave?Kingdom of Embers is the first book in the enthralling Kingdom Journals YA urban fantasy series. If you like intriguing characters, shadowy magic, and a fresh twist on modern vampire storylines, then you’ll love Tricia Copeland’s heart-stopping tale.Buy Kingdom of Embers to embrace a prophetic fate today!
...more",https://www.goodreads.com/book/show/34103053-kingdom-of-embers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486057267l/34103053._SY475_.jpg
